tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag,z,z_type,z_mean,z_error
FRB20200327E,,,78661602.0,0.0,244.375631870382,0.1537955352328597,47.42726305514879,0.1521081355375564,,74.12149353183464,45.27383772924035,137.05017912871992,40.05386909784654,0.0,0.0,,51.1750869751,208.657119751,,0.730599816747281,,1.2377024406331094,68.94292660399452,208.1572355783407,0.0033377938267536,171.86639826882544,179.85215161109198,0.0019660800462588,0.0,,2.8353985864867126,0.7788175201861499,5.668380320493307,1.4856799005582448,,1.0,58935.49816403648,2.4559376754496043e-10,58935.498101617486,1.0320437837663121e-09,0.0006863417008852,1.1114897121716848e-05,-3.160068181173864,0.3523783313510714,-2.5394220509160528,0.8301395795445665,669.95849609375,400.20751953125,400.20751953125,1960792.872871277,1965540.0,0.25946044921875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200327D,,,78665349.0,0.0,255.4378306955796,0.1306667339086638,27.4984481813335,0.1337151447877165,,48.856992919697824,35.03690325185924,107.5391201834684,22.94158137764079,0.0,0.0,,62.0651550293,739.1961669922,,2.545309382056565,,4.275179631121537,79.6077214783699,739.9019168786004,0.0027321109500124,695.3589621495234,704.0342341098129,0.0019660800462588,0.0,,5.0573510483571225,1.2527626064551571,11.495648972442682,2.697768148207605,,1.0,58935.52850247613,4.856683943899043e-10,58935.52828060573,9.520189081513304e-10,0.0005866999804423,9.154015382687095e-06,7.539939499622139,0.3987087354570088,-8.936557432275345,0.4717701846287545,800.18310546875,400.20751953125,610.21728515625,1973302.610681021,1979634.0,0.254150390625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200327C,,,78670796.0,0.0,288.90925674502785,0.2149932547041712,47.08937149568309,0.0862174707101317,,78.24740029683235,15.670639495009995,96.35191124772102,67.29911843921647,0.0,0.0,,9.3843898773,1002.8482055664,,3.7597617163724495,,6.417754717727772,11.67255383306855,1007.7075183325788,0.2612307725119145,921.5923919373656,924.5846610758176,0.013762560323812,0.0,,0.3710668489128456,0.199817744932073,3.1160307112702257,0.7326359847450287,,1.0,58935.62156800013,1.5991153290428883e-08,58935.6212658243,7.995024908780125e-08,0.0048978264391123,0.00072725351462,12.708700200228844,6.515840231339434,-73.88376943130498,31.87949256488666,520.32470703125,400.20751953125,436.14501953125,1982095.7514870127,1982226.0,0.253173828125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200327B,,,78762134.0,0.0,357.13679629310616,0.091135590628622,28.07792128764566,0.0552472846162626,,106.41268885530329,-32.76842014882418,100.29153442615464,26.42444849683977,0.0,0.0,,84.6417312622,512.7465820312,,1.6298355736948418,,2.8548842467393576,126.01232941962054,513.7070272235218,0.0005182146017123,467.7742591017656,475.8454399785424,0.0019660800462588,0.0,,7.067040416213359,2.462466751422085,13.36789897191828,4.677529443822169,,1.0,58935.81177655885,8.554401631499786e-11,58935.81162251629,1.7660539697317288e-10,0.0002933614499489,1.4945013758820062e-06,4.986818118691036,0.2181879007055014,-6.332839435561897,0.271417301835155,800.18310546875,400.20751953125,593.29833984375,2125922.8928342406,2141796.0,0.19305419921875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200327A,,,78762979.0,0.0,359.963224586442,0.2072571419121435,17.35770277898176,0.2512595796054704,,105.76927403372576,-43.78826362816252,79.13332704210215,46.0101017808704,0.0,0.0,,12.404425621,527.3040771484,,5.047986138818639,,9.074792001986312,14.381565987096604,526.4405439213111,0.0466670857453029,468.8603181302712,477.5713235716587,0.0098304002312943,0.0116923806673364,0.0021539085854665,0.8865642574225766,0.3986831609387044,5.208676055073526,1.7115513848817103,,1.0,58935.81815392828,8.91034090955145e-09,58935.81799606739,1.6589957851920193e-08,0.0007013679688953,0.0001954589741822,3.038981870626354,2.0314378335403376,-6.736603386465035,2.680365513892905,800.18310546875,400.20751953125,501.45263671875,1977813.1705597583,1978013.0,0.2547607421875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200328C,,,78804285.0,0.0,137.08040448298385,0.0106307771311318,38.05110713963482,0.0575889014610631,,184.9039390783272,42.46885074386197,126.62031614825251,25.2617231182413,0.0,0.0,,113.3737869263,334.8218994141,,1.616432310073683,,2.6466132184974867,156.65797788612176,334.27648281812327,0.000448245794973,290.7846887059429,301.1872371104604,0.0019660799298435,0.0,,6.7074160641080764,1.4502759452632896,13.399638420421,2.796892402785288,,1.0,58936.19896793964,6.346745351493155e-11,58936.198867701954,1.4901146982992938e-10,0.0003658642150211,1.915769396599709e-06,0.0346648094646031,0.1241085744203877,-1.6177723778696835,0.186442245787134,800.18310546875,400.20751953125,404.50439453125,498178.2779646315,522714.0,0.202392578125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200328A,,,78893394.0,0.0,27.403887905326314,0.0479662627999903,65.71687034674216,0.1374430761347937,,128.87102693866046,3.518199403580008,245.74003699698508,63.02237752600406,0.0,0.0,,46.0002059937,897.7108764648,,1.4374256919552977,,2.4190276848441936,59.27942191885754,899.9405320497567,0.0016945114881898,698.7046445443274,574.2410344587101,0.0019660799298435,0.0,,3.1900867248341336,0.7930249049519564,7.574427833637494,1.6310011293807034,,1.0,58936.89652241929,2.2351720474489406e-10,58936.89625255896,5.546549886048522e-10,0.0005146919967492,6.805545112711136e-06,2.466762551018109,0.3783998165610309,-6.22836382104161,0.580325702543055,800.18310546875,400.20751953125,487.82958984375,2042707.950136965,2046216.0,0.22906494140625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200329A,,,78936953.0,0.0,257.1278030160847,0.0111663437287583,65.73445244858974,0.0147701620067337,,96.04043507348476,35.06413977195856,212.4028657253863,89.94936404009134,0.0,0.0,,34.8557319641,182.7771759033,,0.9478279411791438,,1.7105994313539132,84.1693501717589,183.4410073758533,0.0028217443534032,140.71185787157606,146.86776434622274,0.0019660800462588,0.0,,2.026479484167937,0.8209961474519826,4.85456979934595,1.8590224111978408,,1.0,58937.51809165846,3.2837732533153025e-10,58937.51803665099,9.078657825511979e-10,0.0003700783869346,3.931291895951763e-06,41.5914944259596,1.3689132827245831,-85.75645230501752,2.7236843232818586,600.81787109375,432.94677734375,510.02197265625,2036221.5204916643,2043300.0,0.23016357421875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200330B,,,79087876.0,0.0,149.65020952793358,0.2288461294658608,81.22942123102206,0.262929765258086,,130.11025375703582,33.33688604834879,448.795953272744,251.0180836601269,486.4759540211237,261.2509686978472,,12.966293335,693.90625,3.508516359365628,1.3288409729363853,6.815588873496885,2.534427286425497,14.817550973034477,694.4095402099032,0.0047826587342608,647.3652436902494,653.5248023204423,0.0019660799298435,0.0,,0.9810831925138108,0.5188609832104347,2.3017089961420654,0.9844809229755846,,1.0,58938.24252060876,4.856666180330649e-10,58938.24231237991,1.514951719627788e-09,0.0003993266480606,1.7106707572285115e-05,1.9694548506722307,1.5648672125436578,-8.172200966972245,2.88639162623599,767.59033203125,400.20751953125,451.45263671875,2033852.4401831608,2034066.0,0.233642578125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200330A,,,79197346.0,0.0,10.531209362492126,0.218505259073116,43.37772617409919,0.229474156220057,,121.13729576412146,-19.461567154282093,104.09911842432707,61.108951675471296,0.0,0.0,,11.1569442749,1562.5021972656,,,,,,,,1487.969328026206,1493.1765682799933,,,,,,,,,1.0,58938.838208341214,7.281783567236744e-07,58938.8377398021,1.212954520823928e-06,,,,,,,,,,,0.0,,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200401B,,,79415046.0,0.0,92.49533595614456,0.1360952385295587,30.111013964109,0.0361980663900194,,181.62850887463875,5.178041951287381,62.684072972842095,36.11190796043808,0.0,0.0,,113.9528427124,658.3212890625,,1.5546144998629334,,2.5783663803253,212.7750671662235,659.8021273878244,0.0013480694896685,494.16648249315176,416.8629156190732,0.0039321603253483,0.0091696665179305,0.0001088309726979,8.011889463576003,1.6903714536368408,42.75582830387541,9.452347711953225,,1.0,58940.06384216712,1.9316281907322264e-10,58940.06364431581,4.470344094897881e-10,0.0003232829068179,8.513511085213264e-06,0.1712597411381305,0.1078160819048721,-7.137505823234026,0.1987495383646534,714.73388671875,400.20751953125,405.01708984375,2040152.7707924093,2085419.0,0.21429443359375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200401A,,,79426902.0,0.0,160.62592700336464,0.1776083175921652,77.39675195711125,0.0641146017817817,,131.37148445005133,37.53613962435608,336.1208703617141,153.8169111672285,400.2066917459679,145.72772751020747,,21.0488681793,1145.1879882812,15.6341186542211,3.306563639712757,26.70771520359116,5.849471174445727,29.876088826231804,1149.479313587541,0.0360064520926129,1106.431978617839,1113.8116746129556,0.012779519543983,0.0,,0.6517126955999497,0.2937330538706837,6.976231972703952,1.9036046704068168,,1.0,58940.25213496178,3.010585558627099e-09,58940.25179027361,1.1208983963229002e-08,0.00270227047397,0.0001836564639913,1.5824879017742894,1.054086996419075,-11.22428433253944,2.426994041844286,675.42724609375,400.20751953125,429.43115234375,1972267.419316448,1973149.0,0.256591796875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200401A,,,79426902.0,1.0,160.62592700336464,0.1776083175921652,77.39675195711125,0.0641146017817817,,131.37148445005133,37.53613962435608,336.1208703617141,153.8169111672285,400.2066917459679,145.72772751020747,,21.0488681793,1145.1879882812,15.6341186542211,3.306563639712757,26.70771520359116,5.849471174445727,29.876088826231804,1149.479313587541,0.0360064520926129,1106.431978617839,1113.8116746129556,0.012779519543983,0.0,,0.6517126955999497,0.2937330538706837,6.976231972703952,1.9036046704068168,,1.0,58940.2521350512,3.4355451816736604e-09,58940.25179036303,1.1330401505915688e-08,0.001456974169121,0.000128914754158,10.313146782582413,3.1788844580670523,-31.816258904636616,8.633575906561427,615.85693359375,400.20751953125,470.61767578125,1972267.419316448,1973149.0,0.256591796875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200402A,,FRB20190905A,79554990.0,0.0,122.16427142346885,0.0092360370737014,89.05207563231181,0.0234654762109727,,123.93994916935796,27.43802872672859,3821.605376723845,1329.4232781964015,3393.666756718374,983.1296181221604,,52.676235199,231.3020782471,3.131330637008861,3.238934754139494,8.349744128404351,8.716731172908709,153.30160460360278,231.51108356349675,0.0020521925853554,177.85595189423535,181.03784974508272,0.0019660799298435,0.0,,7.788560839568848,3.6865587437439897,19.128594594694608,8.600393043221642,,1.0,58941.12769796443,1.7660717333001228e-10,58941.12762854245,6.401972285630109e-10,0.0006955611689812,5.0748736198080445e-06,15.22304624401879,0.3096448268057769,-47.67532455867301,0.8607600671236585,584.85107421875,400.20751953125,469.47021484375,1868334.61802596,1891830.0,0.2872314453125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200405B,,,80041266.0,0.0,6.748631319972052,0.2135428983587077,0.5349564679023903,0.3299383231553878,,109.9484388041413,-61.71906657360498,76.62946348655493,42.08987637399569,0.0,0.0,,11.557507515,402.7567749023,,9.875044464795923,,19.883229369623457,13.274351288474382,401.8121224019638,0.0208683352749218,369.4912872003612,378.9623596039792,0.0039321603253483,0.0,,2.3461866842351307,1.6199535298500587,10.889171510411762,6.126850427429163,,1.0,58944.812282455525,3.344483801015485e-09,58944.812161966285,7.094609344449054e-09,0.0010113116161744,0.0001103896604192,0.111463136081053,2.113080972643026,-1.2295189696905036,2.7860745705964844,800.18310546875,400.20751953125,418.76220703125,1787817.7915978706,1787988.0,0.32635498046875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200412D,,,80530858.0,0.0,232.05930879182145,0.1777936089166808,36.4886406572732,0.1845692592681551,,58.68684302642222,55.654717633488005,97.3387995685713,48.40081059056975,0.0,0.0,,21.6194763184,350.9968566895,,0.8412136968659205,,1.5198489288188792,30.84795887665677,350.953599467676,0.0018777195699183,325.88918665508623,326.69963078965964,0.0019660801626741,0.0,,1.1055472109468452,0.4357102347472411,2.081640461841547,0.8229114029420905,,1.0,58951.417491168126,1.4349410548675223e-10,58951.41738592956,5.794902335765071e-10,0.0002808659729353,4.485345497236596e-06,-3.2927746026615465,0.774455178459412,-1.818922184252053,1.7335657760937644,685.97412109375,400.20751953125,400.20751953125,1932032.4034331443,1932978.0,0.271728515625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200412C,,,80531266.0,0.0,233.3306430171978,0.203207682199768,65.0428855782124,0.1996781664618012,,100.4119650179877,44.35301393943751,160.0088230084585,99.16719814449274,0.0,0.0,,31.3182926178,380.1118164062,,0.7506706666282439,,1.3022527017853045,54.65728754641052,380.6854027025916,0.0111738142572027,344.2555968372303,351.1482819393249,0.0039321603253483,0.0040268012590857,0.0001935033925275,1.2627594810839258,0.389994170407983,4.829046198982455,1.0603358018844689,,1.0,58951.42745557758,1.244522707111173e-09,58951.42734142349,3.573520146460396e-09,0.0003956045426415,2.7698190280717498e-05,28.635983605548784,1.617436641312489,-71.6583931679703,3.71123820184732,584.63134765625,408.50830078125,488.70849609375,1926432.580918069,1929413.0,0.2730712890625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200412B,,,80531587.0,0.0,238.2943376370457,0.1663465684791901,69.40997585117297,0.0562573114576849,,103.75943917840688,40.27726095704124,146.70681427835493,125.214489815235,0.0,0.0,,42.5379257202,418.9317321777,,2.5392034429860595,,4.779406051757396,54.7713823870665,419.17093433290086,0.0022086775430917,380.20230449013457,386.83877750962256,0.0019660796970129,0.0030687181747366,0.000125236367095,2.8604600887997664,1.5462914353648185,9.158687393694525,4.12395263004481,,1.0,58951.435976499546,3.2009950245992513e-10,58951.43585080501,7.367795262780418e-10,0.0002094179400598,1.3358478821506018e-05,-0.8779361723691509,0.3907009032443702,-4.956866953728898,0.6959436622644722,728.25927734375,400.20751953125,400.20751953125,2003046.0956714093,2006039.0,0.24420166015625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200412A,,,80620090.0,0.0,70.83096986275558,0.244851602738346,17.430068371839,0.2914281488977615,,181.34737382489308,-18.28468303264199,74.59812678036675,47.51897400861723,0.0,0.0,,9.1683483124,839.4809570312,,0.7271328133616674,,1.2980059083840294,15.49051816309331,839.3852849009124,0.049642403773105,755.2752399617265,726.7243317546566,0.0039321603253483,0.0,,0.4582593729570836,0.2165237454882206,1.737864678475058,0.4855641354736926,,1.0,58951.97207936896,5.7369469175228005e-09,58951.97182766701,1.5952521081885607e-08,0.0010564625531535,7.846032010368786e-05,37.16307404865086,6.8882090959087545,-77.04640631545328,13.660090401312138,605.45654296875,428.50341796875,509.33837890625,1954452.0438470405,1954686.0,0.2635498046875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200415B,,,80891157.0,0.0,22.769631388490005,0.2011870867045171,77.9149104766968,0.2276658965085474,,125.07184785040732,15.208178213012314,353.6449990622439,183.36355469910583,284.3312640196248,186.97380672147787,,16.2011089325,253.9470367432,6.341402574556624,1.509640023226445,10.689431409809185,2.6437688732877467,19.83435477149104,254.49588946362056,0.0068274387917264,157.83670380566892,128.84273617167503,0.0019660801626741,0.0,,1.7163217754982485,0.6535440980963225,2.829279890534006,0.6823542681303553,,1.0,58954.8347909444,8.0576612049299e-10,58954.83471463008,2.199300297434092e-09,0.0005763803176775,3.2594357614749506e-05,-1.9117552245248672,1.0048598739108374,-0.5586663865308175,1.6812841024073046,800.18310546875,400.20751953125,400.20751953125,1900676.5983707968,1901064.0,0.28375244140625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200415A,,,80898005.0,0.0,50.6300199550167,0.0124371298107574,43.4232446769548,0.1773056891484472,,149.91948960753928,-11.391997858125585,114.61071360338268,56.57939547071109,0.0,0.0,,13.8923330307,723.0211791992,,0.1177275718221025,,0.1961390019831086,19.93657554895385,724.4110030406964,0.0337453417590994,605.5662532396524,584.7238832706987,0.0049151992425322,0.0,,0.1514723600437149,0.0599762261137156,0.2612269830880225,0.0579189501417311,,1.0,58954.90659250884,1.5121930374561994e-09,58954.906375283615,1.0232129810106017e-08,0.0010531162702228,6.552904842950562e-05,9.597178058218418,4.534802572941719,-94.65291753774274,28.27613253216032,492.05322265625,400.20751953125,421.00830078125,2030758.5329553816,2031150.0,0.2347412109375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200416D,,,80916558.0,0.0,115.91706261677804,0.1905947445443166,31.63365852922522,0.2078496795066264,,188.3695211438028,24.22722805900793,87.14919096551215,46.16891906644154,0.0,0.0,,18.8568763733,604.9439086914,,3.9086522984591294,,6.855961087990215,32.16329236381667,602.6255835779431,0.0817753378160968,534.9040892081615,521.1093597452581,0.0098303984850645,0.0465992899149667,0.003098046752414,0.7706133070684341,0.2887856037335912,6.531531604565695,1.844176687602796,,1.0,58955.0878333414,1.6474061226290363e-08,58955.08765263531,2.9542933432935573e-08,0.0003963886520752,9.971796925411834e-05,97.19026398720456,10.236540079502964,-90.85218767853884,9.332463878534137,800.18310546875,582.67822265625,683.23974609375,1948473.5226243213,1949501.0,0.2655029296875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200416C,,,80945894.0,0.0,299.39279289747543,0.1815225205673028,71.28016951894654,0.0417154490800015,,103.75286578983382,20.5226970654268,224.02799903587285,138.81841410100654,179.87989406373006,91.32467828071653,,18.0321083069,386.581817627,10.117569239733664,1.0644201019399382,21.070597649064386,2.080362990335963,23.976322512485627,386.7769486062874,0.0038489103068211,318.65041045694534,317.06831915934924,0.0019660801626741,0.0,,1.5073490372111236,0.8425205334599088,2.7266405505587965,1.2626978454221849,,1.0,58955.59756477841,3.6424907534637896e-10,58955.597448797686,1.208649180739485e-09,0.0004183919183877,1.3276306733878358e-05,-0.7243520033811213,0.9219629068869288,-4.664214096813724,1.8442662757483472,750.84228515625,400.20751953125,400.20751953125,2012275.1359587763,2012844.0,0.24163818359375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20200416B,,,80986136.0,0.0,358.8207434336431,0.151580872690854,73.14738484081201,0.1800260813852432,,118.82740310336288,10.72470641026292,279.50624093399966,138.09841186193364,140.90697554010382,101.07676634540483,,30.7668876648,580.6814575195,7.380093689193505,0.9440066742062864,13.911833591636343,1.8434758742737047,44.1596274516241,581.1205041529952,0.0013606083423153,453.5974749592904,394.3181308753493,0.0019660801626741,0.0,,4.062711987414821,2.132840653258429,6.799304931563731,3.480878535841966,,1.0,58955.75550506749,2.1523760551644955e-10,58955.75533081002,4.608331494182494e-10,0.0002547155875528,2.909342636398704e-06,8.022427681119254,0.7566546614104522,-11.334475965126511,0.9633830815030772,800.18310546875,400.20751953125,570.12939453125,2014949.9273033345,2016894.0,0.2401123046875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
